By the time the Soulfisher looked up from under his big hat, the Murkle had already continued down the road.	К тому времени, как Ловец душ поднял взгляд из-под своей широкой шляпы, Мёркл уже продолжила путь.				
CEO - Fast Travel Games	Генеральный Директор — Fast Travel Games				
Calibrate	Откалибровать				
Camila G?mez Zamo	Camila G?mez Zamo				
Can you do what you must?	Сможешь ли ты сделать то, что должен?				
Cancel	Отмена				
Candle Valley	Долина свечи				
Candlelight Valley	Долина света свечи				
Careful! The Dark sees you.	Осторожно! Тьма видит тебя.				
CaveHandler	CaveHandler				
Change	Изменить				
Change Set	Изменить набор				
Change is in the air, warm winds comin’ in from Coalhaven…	Перемены витают в воздухе, тёплые ветра приходят из Углеграда...				
